day,users_count,questions_count,answers_count,comments_count,reactions_count,follows_count,blocks_count,mutes_count,reports_count,themes_count,user_bans_count,inbox_count
2020-11-23,1,29,81,95,84,0,0,0,0,0,0,470
2020-11-24,0,10,36,19,42,0,0,0,0,0,0,177
2020-11-25,2,15,54,46,81,4,0,0,1,1,0,308
2020-11-26,0,20,57,41,64,0,0,0,0,0,0,504
2020-11-27,1,21,82,73,157,1,0,0,0,0,0,338
2020-11-28,1,8,80,25,84,2,0,0,0,0,0,163
2020-11-29,1,17,69,33,72,1,0,0,0,0,0,191
2020-11-30,0,10,36,16,53,0,0,0,0,0,0,284
2020-12-01,0,19,55,16,61,2,0,0,0,0,0,377
2020-12-02,0,9,45,34,63,0,0,0,0,0,0,285
2020-12-03,0,14,69,50,91,0,0,0,0,0,0,363
2020-12-04,3,13,46,30,77,0,0,0,0,0,0,432
2020-12-05,0,24,98,54,122,1,0,0,0,0,0,669
2020-12-06,0,25,94,101,143,0,0,0,0,0,0,520
2020-12-07,1,16,104,76,167,0,0,0,0,0,0,485
2020-12-08,0,33,43,76,74,0,0,0,0,0,0,652
2020-12-09,1,15,50,98,70,1,0,0,0,0,0,363
2020-12-10,1,22,47,40,59,0,0,0,0,0,0,499
2020-12-11,1,22,115,138,169,0,0,0,0,0,0,540
2020-12-12,0,21,61,97,93,0,0,0,0,0,0,479
2020-12-13,1,39,172,61,149,3,0,0,0,0,0,501
2020-12-14,1,27,78,74,84,0,0,0,0,0,0,614
2020-12-15,1,21,89,55,79,4,0,0,0,0,0,370
2020-12-16,1,20,43,36,58,0,0,0,1,0,0,234
2020-12-17,1,24,59,27,55,0,0,0,0,0,1,487
2020-12-18,2,24,87,24,101,0,0,0,0,0,0,306
2020-12-19,0,30,108,47,166,0,0,0,0,0,0,352
2020-12-20,2,23,120,119,133,0,0,0,0,0,0,377
2020-12-21,1,36,212,174,246,0,0,0,0,0,0,1008
2020-12-22,0,23,102,76,128,0,0,0,0,0,0,404
2020-12-23,0,24,103,39,127,0,0,0,0,0,0,769
2020-12-24,1,11,30,43,66,0,0,0,0,1,0,113
2020-12-25,0,23,117,47,125,1,0,0,0,0,0,421
2020-12-26,1,28,115,60,141,0,0,0,0,0,0,410
2020-12-27,0,17,69,25,106,0,0,0,0,0,0,320
2020-12-28,1,32,59,18,45,1,0,0,0,0,0,499
2020-12-29,1,14,63,62,81,1,0,0,0,0,0,334
2020-12-30,0,17,64,31,53,1,0,0,1,0,0,325
2020-12-31,0,22,125,55,124,1,0,0,0,0,0,405
2021-01-01,0,26,132,62,115,0,0,0,0,0,0,542
2021-01-02,0,15,106,65,155,0,0,0,0,0,0,378
2021-01-03,1,37,159,98,134,6,0,0,0,1,0,464
2021-01-04,1,12,39,68,80,1,0,0,0,0,0,194
2021-01-05,2,26,94,62,103,0,0,0,0,0,0,463
2021-01-06,1,27,106,83,95,0,0,0,0,0,0,639
2021-01-07,2,24,82,92,153,2,0,0,0,1,0,492
2021-01-08,2,20,75,67,115,1,0,0,2,0,0,540
2021-01-09,2,31,52,30,87,0,0,0,0,0,0,715
2021-01-10,0,33,135,46,140,0,0,0,0,0,0,477
2021-01-11,0,19,106,79,134,0,0,0,1,0,0,545
2021-01-12,0,22,97,48,111,0,0,0,0,0,0,620
2021-01-13,2,22,103,75,109,0,0,0,0,0,0,325
2021-01-14,1,32,121,32,121,0,0,0,0,0,0,944
2021-01-15,0,23,112,83,156,0,0,0,0,0,0,322
2021-01-16,0,19,73,80,98,0,0,0,0,0,0,424
2021-01-17,0,30,77,31,78,0,0,0,0,0,0,380
2021-01-18,3,20,48,32,71,0,0,0,0,0,0,203
2021-01-19,3,26,82,91,87,4,0,0,0,0,0,552
2021-01-20,3,21,59,104,88,4,0,0,0,1,0,201
2021-01-21,4,27,54,34,74,8,0,0,1,0,0,253
2021-01-22,2,25,92,62,125,22,0,0,0,1,0,447
2021-01-23,2,26,112,58,136,6,0,0,0,0,1,473
2021-01-24,1,24,140,113,160,4,0,0,0,0,0,381
2021-01-25,1,25,74,46,93,0,0,0,0,0,0,497
2021-01-26,0,20,98,66,120,0,0,0,1,0,0,543
2021-01-27,1,17,57,42,67,0,0,0,0,0,0,290
2021-01-28,1,26,133,72,119,0,0,0,0,0,0,368
2021-01-29,3,32,155,214,230,1,0,0,0,1,0,485
2021-01-30,0,18,125,90,152,0,0,0,1,0,0,260
2021-01-31,0,51,159,161,193,5,0,0,0,0,0,594
2021-02-01,0,25,62,74,78,0,0,0,1,0,0,401
2021-02-02,1,44,91,47,97,3,0,0,0,0,0,226
2021-02-03,0,18,114,160,165,0,0,0,0,0,0,432
2021-02-04,0,33,164,164,200,0,0,0,0,0,0,676
2021-02-05,2,27,207,84,253,2,0,0,0,0,0,680
2021-02-06,0,28,150,100,184,0,0,0,1,0,0,489
2021-02-07,1,35,153,124,213,0,0,0,0,0,0,852
2021-02-08,0,33,231,133,237,1,0,0,1,0,0,811
2021-02-09,1,15,123,69,173,0,0,0,0,0,0,341
2021-02-10,0,29,136,72,158,1,0,0,0,0,0,471
2021-02-11,0,31,158,58,192,0,0,0,0,0,0,921
2021-02-12,0,26,225,88,224,1,0,0,0,0,0,567
2021-02-13,0,30,157,147,235,0,0,0,0,0,0,615
2021-02-14,0,37,146,211,242,1,0,0,0,0,0,797
2021-02-15,0,25,130,117,159,0,0,0,0,0,0,412
2021-02-16,1,27,89,70,116,0,0,0,0,0,0,300
2021-02-17,0,46,183,101,172,3,0,0,1,0,0,676
2021-02-18,1,14,136,147,221,0,0,0,0,1,0,161
2021-02-19,1,25,132,102,162,0,0,0,0,0,0,551
2021-02-20,2,33,187,192,244,1,0,0,0,0,0,429
2021-02-21,0,25,136,132,138,2,0,0,0,0,0,447
2021-02-22,1,40,150,130,183,0,0,0,0,0,0,509
2021-02-23,0,31,92,70,108,0,0,0,0,0,0,281
2021-02-24,1,21,110,89,124,0,0,0,0,0,0,335
2021-02-25,0,27,105,73,134,1,0,0,0,0,0,492
2021-02-26,2,26,214,74,181,1,0,0,0,0,0,639
2021-02-27,1,21,133,110,199,1,0,0,0,0,0,450
2021-02-28,1,24,113,96,159,0,0,0,0,0,0,521
2021-03-01,0,15,129,79,162,5,0,0,0,1,0,372
2021-03-02,0,23,86,39,103,2,0,0,0,0,0,422
2021-03-03,2,16,93,57,134,1,0,0,0,0,0,299
2021-03-04,2,33,198,181,198,3,0,0,0,0,1,644
2021-03-05,0,24,143,110,177,3,0,0,0,1,0,453
2021-03-06,0,15,116,124,170,0,0,0,0,0,0,299
2021-03-07,0,17,108,84,131,0,0,0,0,0,0,258
2021-03-08,1,27,107,109,155,2,0,0,0,0,0,480
2021-03-09,1,8,92,102,113,1,0,0,0,1,0,262
2021-03-10,0,27,102,34,103,2,0,0,0,0,0,296
2021-03-11,1,14,103,76,123,1,0,0,0,0,0,207
2021-03-12,0,37,200,120,182,2,0,0,0,0,0,928
2021-03-13,0,13,166,81,126,0,0,0,0,0,0,371
2021-03-14,2,18,131,35,144,1,0,0,0,0,0,243
2021-03-15,0,20,109,42,123,4,0,0,0,0,0,398
2021-03-16,2,16,65,32,99,4,0,0,0,0,0,276
2021-03-17,1,24,97,93,130,0,0,0,0,0,0,363
2021-03-18,0,38,111,75,136,0,0,0,0,0,0,389
2021-03-19,0,37,167,101,191,0,0,0,0,0,0,685
2021-03-20,0,17,133,79,179,1,0,0,0,0,0,347
2021-03-21,0,14,112,92,157,0,0,0,0,0,0,215
2021-03-22,1,19,92,69,91,0,0,0,0,0,0,204
2021-03-23,0,11,83,73,108,0,0,0,0,0,0,312
2021-03-24,2,27,119,202,146,3,0,0,0,1,0,314
2021-03-25,1,31,249,168,260,62,0,0,0,0,0,515
2021-03-26,2,60,328,169,320,1,0,0,0,0,0,1079
2021-03-27,0,134,593,268,459,3,0,0,0,0,0,1044
2021-03-28,0,42,343,311,414,0,0,0,1,0,0,799
2021-03-29,1,89,295,162,304,0,0,0,0,1,0,751
2021-03-30,0,37,131,80,175,1,0,0,0,0,0,404
2021-03-31,0,27,130,106,162,0,0,0,0,0,0,392
2021-04-01,1,30,80,96,129,0,0,0,0,0,0,368
2021-04-02,1,26,107,120,141,0,0,0,0,0,0,559
2021-04-03,0,15,143,133,228,0,0,0,0,0,0,299
2021-04-04,1,31,146,97,162,2,0,0,0,0,2,426
2021-04-05,1,27,84,54,91,0,0,0,0,0,0,777
2021-04-06,1,31,173,77,212,0,0,0,0,0,0,477
2021-04-07,1,18,168,80,176,0,0,0,0,0,0,324
2021-04-08,1,37,183,91,232,0,0,0,0,0,0,531
2021-04-09,1,37,173,121,244,0,0,0,0,0,0,798
2021-04-10,0,17,139,114,205,0,0,0,0,0,0,366
2021-04-11,1,28,120,99,164,0,0,0,0,0,0,547
2021-04-12,2,24,76,34,107,0,0,0,0,0,0,512
2021-04-13,2,36,186,147,192,1,0,0,0,0,0,493
2021-04-14,1,43,154,119,157,3,0,0,0,0,0,742
2021-04-15,4,55,183,172,268,41,0,0,0,1,0,459
2021-04-16,3,41,224,218,321,15,0,0,0,0,0,579
2021-04-17,0,32,205,149,279,2,0,0,0,0,0,666
2021-04-18,0,54,226,161,280,2,0,0,6,0,0,541
2021-04-19,0,42,186,269,322,3,0,0,1,0,0,512
2021-04-20,4,60,296,157,335,9,0,0,5,0,0,804
2021-04-21,0,69,269,248,384,2,0,0,1,0,0,1019
2021-04-22,0,59,200,162,242,3,0,0,2,0,0,567
2021-04-23,0,41,153,85,198,0,0,0,2,0,0,714
2021-04-24,0,39,195,104,218,2,0,0,1,0,0,430
2021-04-25,1,40,254,177,335,0,0,0,1,0,0,574
2021-04-26,0,37,264,186,325,4,0,0,2,0,0,692
2021-04-27,2,29,143,139,162,0,0,0,0,0,1,339
2021-04-28,2,34,121,128,177,0,0,0,0,0,1,460
2021-04-29,2,41,177,72,199,0,0,0,0,0,0,826
2021-04-30,1,23,229,94,292,0,0,0,0,0,0,478
2021-05-01,0,63,261,197,375,0,0,0,1,0,0,659
2021-05-02,0,30,116,103,191,1,0,0,0,0,0,240
2021-05-03,1,53,166,84,203,0,0,0,3,0,0,337
2021-05-04,1,37,115,128,221,1,0,0,0,0,0,480
2021-05-05,2,33,260,231,342,0,0,0,0,1,0,572
2021-05-06,6,64,197,170,279,0,0,0,7,0,4,812
2021-05-07,4,28,167,102,234,0,0,0,0,0,1,386
2021-05-08,2,55,135,87,188,0,0,0,1,0,0,546
2021-05-09,0,55,169,208,268,0,0,0,1,0,1,537
2021-05-10,5,59,180,75,170,0,0,0,1,0,4,908
2021-05-11,0,27,160,110,229,0,0,0,0,0,1,510
2021-05-12,1,35,170,89,220,0,0,0,0,0,1,687
2021-05-13,2,30,211,173,284,0,0,0,1,0,0,604
2021-05-14,2,32,306,168,307,1,0,0,0,0,2,375
2021-05-15,3,21,106,95,155,0,0,0,1,0,1,217
2021-05-16,0,22,144,97,205,13,0,0,5,0,0,452
2021-05-17,3,24,124,105,191,1,0,0,0,0,2,298
2021-05-18,2,47,185,112,145,1,0,0,0,0,1,498
2021-05-19,1,20,177,158,244,0,0,0,0,0,2,251
2021-05-20,1,22,99,95,130,0,0,0,2,0,0,378
2021-05-21,3,24,130,123,205,0,0,0,2,0,0,510
2021-05-22,0,30,150,197,232,0,0,0,0,0,0,616
2021-05-23,0,19,118,60,146,0,0,0,0,0,0,404
2021-05-24,4,28,102,129,160,0,0,0,1,0,2,757
2021-05-25,3,27,150,78,168,6,0,0,3,0,0,381
2021-05-26,1,20,77,65,101,2,0,0,0,0,1,498
2021-05-27,9,29,199,213,237,11,0,0,1,1,5,278
2021-05-28,9,33,183,81,231,0,0,0,38,0,8,529
2021-05-29,9,22,139,112,188,16,0,0,2,1,7,362
2021-05-30,1,10,74,28,141,0,0,0,1,0,1,336
2021-05-31,4,17,110,95,110,1,0,0,0,0,4,427
2021-06-01,6,33,165,96,182,0,0,0,0,0,12,340
2021-06-02,3,21,77,47,101,3,0,0,1,0,3,144
2021-06-03,4,21,90,68,81,4,0,0,0,0,2,358
2021-06-04,4,25,86,34,109,7,0,0,0,0,2,263
2021-06-05,2,17,107,39,94,0,0,0,0,0,3,414
2021-06-06,2,18,62,18,70,0,0,0,0,0,2,235
2021-06-07,3,18,117,51,110,1,0,0,0,0,3,198
2021-06-08,3,36,164,112,167,14,0,0,0,1,2,449
2021-06-09,1,91,223,202,260,2,0,0,2,0,1,637
2021-06-10,0,48,206,113,216,4,0,0,0,0,0,382
2021-06-11,0,35,143,141,162,2,0,0,0,0,0,359
2021-06-12,1,41,128,138,180,0,0,0,0,0,1,404
2021-06-13,0,36,101,153,151,2,0,0,0,0,0,437
2021-06-14,0,47,109,133,151,1,0,0,0,0,0,528
2021-06-15,6,49,183,166,210,0,0,0,0,0,4,673
2021-06-16,1,47,183,153,260,0,0,0,0,0,1,535
2021-06-17,2,147,249,156,229,0,0,0,0,0,2,539
2021-06-18,1,174,393,164,395,2,0,0,3,0,1,1930
2021-06-19,0,59,250,132,292,0,0,0,1,0,0,662
2021-06-20,4,36,158,101,195,0,0,0,1,0,9,546
2021-06-21,0,31,183,89,228,0,0,0,0,0,0,808
2021-06-22,2,23,96,87,109,2,0,0,0,0,1,365
2021-06-23,2,15,95,143,158,0,0,0,0,0,2,270
2021-06-24,5,58,170,192,244,4,0,0,1,0,5,635
2021-06-25,1,41,195,110,258,0,0,0,0,0,1,582
2021-06-26,0,55,130,161,222,2,0,0,0,0,0,482
2021-06-27,1,42,113,60,142,0,0,0,1,0,0,439
2021-06-28,0,28,71,24,77,0,0,0,0,0,1,467
2021-06-29,4,32,61,54,106,3,0,0,0,1,3,236
2021-06-30,2,25,56,20,48,0,0,0,0,0,43,115
2021-07-01,3,24,61,45,77,1,0,0,2,1,6,421
2021-07-02,0,22,94,30,82,1,0,0,0,0,0,307
2021-07-03,1,21,86,79,121,0,0,0,0,0,0,453
2021-07-04,1,23,79,52,111,8,0,0,1,1,0,328
2021-07-05,1,28,121,34,132,0,0,0,0,0,1,554
2021-07-06,2,25,122,143,193,2,0,0,4,1,3,577
2021-07-07,1,42,129,78,153,9,0,0,0,1,0,346
2021-07-08,3,24,102,80,126,2,0,0,0,0,4,275
2021-07-09,1,120,201,221,354,0,0,0,0,0,1,359
2021-07-10,0,108,105,138,175,0,0,0,0,0,2,493
2021-07-11,0,64,197,284,318,1,0,0,1,0,0,376
2021-07-12,1,52,135,204,220,0,0,0,0,0,1,555
2021-07-13,1,69,245,205,346,0,0,0,0,0,0,832
2021-07-14,1,62,119,108,174,0,0,0,0,0,0,348
2021-07-15,0,63,169,340,321,0,0,0,1,0,1,402
2021-07-16,3,56,137,206,270,1,0,0,0,0,2,679
2021-07-17,0,111,119,81,165,0,0,0,1,0,0,793
2021-07-18,0,55,166,166,293,0,0,0,0,0,0,635
2021-07-19,3,51,161,230,243,0,0,0,0,1,0,521
2021-07-20,1,39,95,176,189,0,0,0,1,0,1,541
2021-07-21,0,109,212,291,352,3,0,0,0,0,0,918
2021-07-22,0,78,136,135,234,1,0,0,0,0,0,856
2021-07-23,2,56,127,121,183,1,0,0,0,0,1,615
2021-07-24,1,30,145,155,279,0,0,0,0,0,1,596
2021-07-25,1,51,127,127,169,7,0,0,1,0,0,390
2021-07-26,0,28,127,106,108,3,0,0,0,0,0,730
2021-07-27,0,14,61,30,82,0,0,0,0,0,0,420
2021-07-28,3,28,78,68,81,0,0,0,0,0,3,566
2021-07-29,1,17,69,47,71,0,0,0,0,0,1,222
2021-07-30,0,18,39,26,47,0,0,0,7,0,1,255
2021-07-31,0,13,32,25,29,0,0,0,2,0,0,64
2021-08-01,0,35,78,119,123,0,0,0,0,0,0,366
2021-08-02,0,37,60,82,102,0,0,0,0,0,0,339
2021-08-03,2,45,169,168,206,0,0,0,0,0,2,503
2021-08-04,0,48,91,155,188,0,0,0,0,0,0,542
2021-08-05,1,60,101,95,144,2,0,0,0,0,0,633
2021-08-06,0,59,234,287,371,1,0,0,0,0,0,537
2021-08-07,0,39,124,180,199,0,0,0,0,0,0,447
2021-08-08,1,40,108,109,164,0,0,0,0,1,0,611
2021-08-09,1,40,91,53,129,2,0,0,0,0,2,414
2021-08-10,3,18,31,51,74,1,0,0,0,0,3,141
2021-08-11,2,10,88,38,116,1,0,0,0,0,1,147
2021-08-12,1,25,105,32,120,0,0,0,0,0,1,553
2021-08-13,0,52,114,93,165,0,0,0,2,0,0,628
2021-08-14,0,25,101,140,204,0,0,0,0,0,0,426
2021-08-15,0,44,131,192,214,0,0,0,1,0,0,479
2021-08-16,1,35,110,67,138,1,0,0,1,0,1,775
2021-08-17,0,24,115,98,161,0,0,0,0,0,0,255
2021-08-18,2,45,71,46,83,2,0,0,0,0,1,415
2021-08-19,1,20,151,63,171,0,0,0,0,0,0,260
2021-08-20,0,37,107,112,134,0,0,0,0,0,1,403
2021-08-21,2,34,89,72,116,0,0,0,0,0,2,520
2021-08-22,0,15,77,62,100,0,0,0,0,0,0,495
2021-08-23,5,32,50,45,75,2,0,0,0,0,5,327
2021-08-24,0,46,21,13,41,0,0,0,0,1,0,294
2021-08-25,0,32,79,73,109,0,0,0,0,0,0,649
2021-08-26,6,24,135,104,174,0,0,0,0,0,6,480
2021-08-27,1,38,121,130,193,2,0,0,0,0,1,628
2021-08-28,0,85,114,172,215,3,0,0,0,0,0,868
2021-08-29,1,39,156,201,254,0,0,0,0,0,1,799
2021-08-30,1,20,77,27,83,0,0,0,0,0,0,458
2021-08-31,2,16,51,44,76,1,0,0,1,0,2,227
2021-09-01,1,29,98,46,113,0,0,0,0,0,1,412
2021-09-02,0,45,83,22,107,0,0,0,0,0,0,297
2021-09-03,4,52,64,18,69,0,0,0,0,0,5,311
2021-09-04,0,41,138,73,187,1,0,0,0,0,0,494
2021-09-05,1,20,59,13,96,0,0,0,0,0,0,257
2021-09-06,1,128,79,18,83,0,0,0,0,0,0,539
2021-09-07,0,10,51,21,66,1,0,0,0,0,0,285
2021-09-08,0,64,90,54,106,0,0,0,0,0,0,303
2021-09-09,2,21,79,23,88,0,0,0,1,0,0,497
2021-09-10,1,15,77,72,106,0,0,0,0,0,1,307
2021-09-11,0,14,79,92,132,0,0,0,0,0,0,303
2021-09-12,0,14,61,40,69,0,0,0,0,0,0,265
2021-09-13,1,15,76,21,69,0,0,0,0,0,0,588
2021-09-14,0,35,112,29,105,2,0,0,0,0,0,638
2021-09-15,1,18,61,12,76,0,0,0,0,0,1,410
2021-09-16,3,21,57,9,57,2,0,0,0,0,4,349
2021-09-17,2,15,36,9,55,1,0,0,0,0,2,202
2021-09-18,1,20,51,26,43,0,0,0,0,0,0,157
2021-09-19,0,81,99,85,119,0,0,0,0,0,0,371
2021-09-20,0,16,36,13,39,0,0,0,0,0,0,223
2021-09-21,3,19,59,19,63,0,0,0,0,0,0,424
2021-09-22,5,34,144,33,160,0,0,0,0,0,0,1588
2021-09-23,4,39,112,17,101,3,0,0,1,1,2,318
2021-09-24,2,39,61,25,38,0,0,0,0,0,0,363
2021-09-25,1,66,59,34,55,0,0,0,0,0,0,276
2021-09-26,1,33,87,77,158,4,0,0,1,0,0,528
2021-09-27,3,53,72,36,79,7,0,0,0,1,1,320
2021-09-28,4,126,102,176,185,5,0,0,0,0,0,166
2021-09-29,1,116,182,77,134,5,0,0,0,0,0,586
2021-09-30,1,79,76,74,104,0,0,0,0,0,0,239
2021-10-01,1,27,106,112,135,0,0,0,0,0,0,539
2021-10-02,3,23,76,62,96,7,0,0,1,0,0,203
2021-10-03,0,56,121,173,146,0,0,0,0,0,0,979
2021-10-04,1,22,113,66,112,1,0,0,0,0,0,345
2021-10-05,0,22,52,54,76,2,0,0,0,0,0,237
2021-10-06,0,34,81,61,121,1,0,0,0,0,0,353
2021-10-07,0,10,60,49,72,0,0,0,0,0,0,222
2021-10-08,0,20,62,43,57,0,0,0,0,0,0,463
2021-10-09,0,39,88,58,124,0,0,0,0,1,0,488
2021-10-10,0,28,119,96,169,1,0,0,1,0,0,589
2021-10-11,1,9,44,61,62,0,0,0,0,0,0,273
2021-10-12,1,24,47,38,62,1,0,0,0,0,0,306
2021-10-13,1,35,76,31,73,0,0,0,0,0,0,457
2021-10-14,1,33,80,21,91,0,0,0,0,0,0,349
2021-10-15,2,16,72,42,86,0,0,0,0,0,0,213
2021-10-16,1,30,72,13,72,0,0,0,0,0,0,227
2021-10-17,0,10,60,39,86,0,0,0,0,0,0,179
2021-10-18,0,15,36,37,65,3,0,0,0,0,0,289
2021-10-19,0,12,45,15,47,0,0,0,1,0,0,240
2021-10-20,1,14,79,17,102,0,0,0,0,0,0,417
2021-10-21,1,22,47,19,70,0,0,0,0,0,0,130
2021-10-22,0,11,52,10,68,0,0,0,1,0,0,459
2021-10-23,0,22,104,63,117,0,0,0,0,0,0,400
2021-10-24,3,33,93,51,143,1,0,0,0,2,0,486
2021-10-25,0,15,37,20,54,0,0,0,0,0,0,351
2021-10-26,2,25,53,8,65,0,0,0,0,0,1,409
2021-10-27,1,38,52,38,57,0,0,0,0,0,0,870
2021-10-28,1,17,87,116,123,0,0,0,0,1,0,229
2021-10-29,0,35,36,42,71,0,0,0,0,0,0,253
2021-10-30,1,26,85,35,97,0,0,0,0,0,0,364
2021-10-31,1,19,42,46,52,0,0,0,0,0,0,220
2021-11-01,0,17,40,18,57,0,0,0,0,0,0,226
2021-11-02,1,24,56,19,61,2,0,0,0,1,0,425
2021-11-03,0,19,42,7,26,1,0,0,1,0,0,357
2021-11-04,1,15,46,12,57,0,0,0,0,0,0,336
2021-11-05,0,22,100,69,107,0,0,0,0,0,0,327
2021-11-06,0,17,96,81,158,0,0,0,0,0,0,241
2021-11-07,1,34,73,62,76,0,0,0,0,1,0,542
2021-11-08,0,18,50,46,76,0,0,0,0,0,0,337
2021-11-09,1,18,62,79,92,0,0,0,0,0,0,370
2021-11-10,4,31,124,69,135,0,0,0,0,0,0,1074
2021-11-11,2,30,83,89,118,0,0,0,0,0,0,631
2021-11-12,0,18,81,50,108,0,0,0,1,0,0,501
2021-11-13,0,32,75,17,89,0,0,0,0,0,0,305
2021-11-14,0,93,87,27,98,0,0,0,0,0,0,360
2021-11-15,2,38,62,31,74,0,0,0,0,0,0,337
2021-11-16,1,20,37,32,54,0,0,0,0,0,0,161
2021-11-17,0,16,48,20,61,0,0,0,0,0,0,161
2021-11-18,1,9,18,1,14,0,0,0,0,0,0,104
2021-11-19,0,16,40,15,60,0,0,0,0,0,0,185
2021-11-20,1,33,51,28,50,0,0,0,0,0,0,472
2021-11-21,2,38,88,29,119,0,0,0,0,0,0,286
2021-11-22,0,27,40,25,31,0,0,0,0,0,0,185
2021-11-23,1,26,49,33,45,0,0,0,0,0,0,215
2021-11-24,0,11,43,25,59,0,0,0,0,0,0,185
2021-11-25,2,11,37,39,51,0,0,0,0,1,0,75
2021-11-26,1,27,82,47,78,0,0,0,0,0,0,445
2021-11-27,0,18,63,58,55,0,0,0,0,0,0,262
2021-11-28,1,23,80,77,125,1,0,0,0,0,0,349
2021-11-29,2,27,25,13,37,0,0,0,1,0,0,79
2021-11-30,2,38,47,19,52,0,0,0,0,1,0,395
2021-12-01,0,17,73,22,92,0,0,0,0,0,0,241
2021-12-02,3,19,73,19,61,0,0,0,0,0,0,327
2021-12-03,2,33,65,28,65,0,0,0,0,0,0,687
2021-12-04,2,26,53,7,77,1,0,0,0,0,0,185
2021-12-05,0,9,35,4,27,0,0,0,0,0,0,156
2021-12-06,0,5,31,7,27,0,0,0,0,0,0,84
2021-12-07,2,15,37,8,34,0,0,0,0,0,0,257
2021-12-08,4,27,74,25,82,0,0,0,0,0,0,418
2021-12-09,3,20,26,22,45,0,0,0,0,0,0,87
2021-12-10,2,10,27,16,26,0,0,0,0,0,0,180
2021-12-11,1,18,67,17,70,0,0,0,0,0,0,887
2021-12-12,0,17,82,25,103,0,0,0,0,0,0,364
2021-12-13,0,6,16,16,29,0,0,0,0,0,0,75
2021-12-14,1,12,28,20,33,0,0,0,0,0,1,227
2021-12-15,0,33,68,55,50,0,0,0,0,0,0,333
2021-12-16,1,34,105,36,104,0,0,0,0,0,0,615
2021-12-17,0,12,38,17,51,1,0,0,0,0,0,69
2021-12-18,8,47,62,7,46,6,0,0,1,0,0,214
2021-12-19,88,313,280,21,90,15,0,0,0,11,0,383
2021-12-20,287,1035,682,58,93,36,0,0,2,62,0,442
2021-12-21,562,2084,1360,95,164,109,0,0,1,137,0,527
2021-12-22,670,2834,1794,38,131,84,0,0,0,132,0,890
2021-12-23,738,3204,2257,98,334,377,0,0,3,193,0,2152
2021-12-24,654,3320,2520,93,269,239,0,0,1,139,0,951
2021-12-25,453,3276,2312,81,150,250,0,0,5,103,0,994
2021-12-26,310,2690,2234,95,284,128,0,0,2,55,0,1127
2021-12-27,291,2489,2115,143,353,222,0,0,7,66,0,1099
2021-12-28,275,2416,1990,159,476,138,0,0,1,74,0,636
2021-12-29,169,1955,1550,79,261,120,0,0,4,45,0,577
2021-12-30,173,1815,1432,77,338,110,0,0,2,38,1,1300
2021-12-31,157,1572,1215,90,286,85,0,0,2,46,0,341
2022-01-01,136,1448,1061,50,173,82,0,0,2,30,0,729
2022-01-02,142,1770,1270,63,291,103,0,0,2,41,0,1017
2022-01-03,184,2135,1719,92,348,80,0,0,1,41,0,766
2022-01-04,149,1740,1394,63,237,68,0,0,20,33,1,1234
2022-01-05,123,1761,1406,108,341,80,0,0,2,23,1,918
2022-01-06,118,1654,1325,101,295,65,0,0,0,26,1,1058
2022-01-07,143,1939,1282,173,374,50,0,0,3,31,0,1414
2022-01-08,109,1959,1560,88,280,82,0,0,4,28,0,963
2022-01-09,95,1724,1225,57,233,47,0,0,3,13,0,951
2022-01-10,105,1774,1269,98,165,44,0,0,3,21,0,849
2022-01-11,88,1938,1519,61,260,35,0,0,1,17,0,916
2022-01-12,81,1846,1354,26,186,53,0,0,0,23,0,656
2022-01-13,113,1908,1415,100,276,45,0,0,1,23,0,768
2022-01-14,86,1671,1286,141,270,31,0,0,1,23,0,1096
2022-01-15,61,1469,1188,105,252,24,0,0,4,12,0,994
2022-01-16,79,1507,1104,46,172,29,0,0,4,11,0,631
2022-01-17,67,1637,1071,70,159,24,0,0,3,17,0,748
2022-01-18,81,1511,1161,43,131,47,0,0,4,22,0,620
2022-01-19,54,1548,1170,49,151,61,0,0,3,19,0,375
2022-01-20,46,1338,926,31,142,28,0,0,0,10,0,289
2022-01-21,61,1569,1096,25,94,33,0,0,1,15,0,359
2022-01-22,42,1458,1083,27,110,32,0,0,1,7,0,863
2022-01-23,60,1832,1209,51,170,30,0,0,0,18,0,935
2022-01-24,58,1531,1137,53,129,42,0,0,2,9,0,421
2022-01-25,52,1947,1326,45,169,34,0,0,1,7,0,866
2022-01-26,59,1577,1106,52,148,24,0,0,2,15,0,328
2022-01-27,39,1929,1065,24,99,27,0,0,5,8,0,811
2022-01-28,46,1491,957,38,113,24,0,0,0,9,0,398
2022-01-29,46,1532,1020,81,132,24,0,0,6,6,0,363
2022-01-30,52,1350,968,37,117,30,0,0,2,12,0,132
2022-01-31,37,1284,885,27,82,29,0,0,1,9,0,635
2022-02-01,63,1507,931,36,116,20,0,0,1,12,0,237
2022-02-02,45,1807,980,28,136,31,0,0,3,12,0,1287
2022-02-03,41,1501,1008,24,152,23,0,0,2,8,0,163
2022-02-04,44,1214,832,30,105,16,0,0,3,7,0,434
2022-02-05,38,1527,1172,56,93,22,0,0,3,10,0,802
2022-02-06,51,1423,953,60,132,18,0,0,4,18,0,431
2022-02-07,49,1423,931,37,99,10,0,0,1,13,0,377
2022-02-08,71,1481,916,69,101,24,0,0,2,12,0,487
2022-02-09,48,1456,1040,108,147,34,0,0,0,15,0,599
2022-02-10,44,1288,880,70,109,21,0,0,0,14,0,550
